time,PT_Cal.GSE_High.raw_adc
2026-03-06 21:22:49.382482,571815229
2026-03-06 21:22:49.38253,571852306
2026-03-06 21:22:49.382556,571893430
2026-03-06 21:22:49.382568,572039047
2026-03-06 21:22:49.382581,571815229
2026-03-06 21:22:49.382588,572005340
2026-03-06 21:22:49.382606,571920397
2026-03-06 21:22:49.382622,571716801
2026-03-06 21:22:49.482428,571731633
2026-03-06 21:22:49.482472,571679722
2026-03-06 21:22:49.482489,571908935
2026-03-06 21:22:49.482538,571827362
2026-03-06 21:22:49.482669,571885341
2026-03-06 21:22:49.482716,571925790
2026-03-06 21:22:49.482891,571731633
2026-03-06 21:22:49.582066,572012756
2026-03-06 21:22:49.582112,571696576
2026-03-06 21:22:49.582134,572078150
2026-03-06 21:22:49.58216,571818598
2026-03-06 21:22:49.582225,571711408
2026-03-06 21:22:49.582255,571898823
2026-03-06 21:22:49.582272,571774105
2026-03-06 21:22:49.58228,571938599
2026-03-06 21:22:49.582295,572109160
2026-03-06 21:22:49.681914,571848262
2026-03-06 21:22:49.681957,571848262
2026-03-06 21:22:49.681963,571755228
2026-03-06 21:22:49.681971,571923767
2026-03-06 21:22:49.682008,571849610
2026-03-06 21:22:49.682038,571849610
2026-03-06 21:22:49.682101,571687812
2026-03-06 21:22:49.782192,571749161
2026-03-06 21:22:49.782273,571978374
2026-03-06 21:22:49.782312,571917025
2026-03-06 21:22:49.782346,571850958
2026-03-06 21:22:49.782378,571815902
2026-03-06 21:22:49.782402,571860397
2026-03-06 21:22:49.78258,571749161
2026-03-06 21:22:49.882097,571928486
2026-03-06 21:22:49.882174,571813880
2026-03-06 21:22:49.882188,571868486
2026-03-06 21:22:49.882241,571821295
2026-03-06 21:22:49.882304,571798374
2026-03-06 21:22:49.882399,571896127
2026-03-06 21:22:49.882484,571874554
2026-03-06 21:22:49.88261,571813880
2026-03-06 21:22:49.982343,571983093
2026-03-06 21:22:49.982391,571953430
2026-03-06 21:22:49.982406,571703992
2026-03-06 21:22:49.982583,572022867
2026-03-06 21:22:49.982605,571883991
2026-03-06 21:22:49.982635,571895453
2026-03-06 21:22:49.98269,571813880
2026-03-06 21:22:49.982707,571782194
2026-03-06 21:22:49.982809,571983093
2026-03-06 21:22:50.083235,571855678
2026-03-06 21:22:50.083354,571913655
2026-03-06 21:22:50.083539,571819273
2026-03-06 21:22:50.083688,571964891
2026-03-06 21:22:50.083884,572034329
2026-03-06 21:22:50.084191,571855678
2026-03-06 21:22:50.18302,571933879
2026-03-06 21:22:50.183099,571688486
2026-03-06 21:22:50.183112,571903542
2026-03-06 21:22:50.183132,571778149
2026-03-06 21:22:50.183147,571677701
2026-03-06 21:22:50.183255,571968935
2026-03-06 21:22:50.283464,571925115
2026-03-06 21:22:50.28354,571896127
2026-03-06 21:22:50.283576,571787588
2026-03-06 21:22:50.2836,571552308
2026-03-06 21:22:50.283625,571819946
2026-03-06 21:22:50.283635,571773430
2026-03-06 21:22:50.283664,571710061
2026-03-06 21:22:50.283786,571925115
2026-03-06 21:22:50.387381,571927811
2026-03-06 21:22:50.387455,571803767
2026-03-06 21:22:50.387481,571922419
2026-03-06 21:22:50.387514,571742419
2026-03-06 21:22:50.387544,571802418
2026-03-06 21:22:50.387571,571883318
2026-03-06 21:22:50.387789,571927811
2026-03-06 21:22:50.487675,571842868
2026-03-06 21:22:50.48779,571819946
2026-03-06 21:22:50.487853,571739049
2026-03-06 21:22:50.48789,571725566
2026-03-06 21:22:50.487936,571842868
2026-03-06 21:22:50.48795,572076800
2026-03-06 21:22:50.488,571972982
2026-03-06 21:22:50.488046,571819273
2026-03-06 21:22:50.488098,571849610
2026-03-06 21:22:50.587629,571739049
2026-03-06 21:22:50.587683,571869834
2026-03-06 21:22:50.587695,572008711
2026-03-06 21:22:50.587714,571747813
2026-03-06 21:22:50.587727,571785565
2026-03-06 21:22:50.587736,571638599
2026-03-06 21:22:50.587752,571773430
2026-03-06 21:22:50.588059,571739049
2026-03-06 21:22:50.687326,571861070
2026-03-06 21:22:50.687395,571932530
2026-03-06 21:22:50.687407,571893430
2026-03-06 21:22:50.687447,571852306
2026-03-06 21:22:50.687505,571832757
2026-03-06 21:22:50.687556,571939947
2026-03-06 21:22:50.687628,572065339
2026-03-06 21:22:50.688149,572065339
2026-03-06 21:22:50.787062,571885341
2026-03-06 21:22:50.787121,571752532
2026-03-06 21:22:50.787147,571742419
2026-03-06 21:22:50.787171,571861070
2026-03-06 21:22:50.787183,571772757
2026-03-06 21:22:50.787194,571855678
2026-03-06 21:22:50.787203,571862419
2026-03-06 21:22:50.787222,571720172
2026-03-06 21:22:50.787285,571654778
2026-03-06 21:22:50.886971,571969610
2026-03-06 21:22:50.887044,572166463
2026-03-06 21:22:50.887118,571644666
2026-03-06 21:22:50.887265,571919049
2026-03-06 21:22:50.887317,571969610
2026-03-06 21:22:50.887504,571790958
2026-03-06 21:22:50.887582,572020171
2026-03-06 21:22:50.887622,571798374
2026-03-06 21:22:50.88766,571856351
2026-03-06 21:22:50.987509,572066688
2026-03-06 21:22:50.987603,571943991
2026-03-06 21:22:50.987666,571756577
2026-03-06 21:22:50.987731,571836801
2026-03-06 21:22:50.987792,571723542
2026-03-06 21:22:50.987864,571722194
2026-03-06 21:22:50.987972,572066688
2026-03-06 21:22:50.988145,572003992
2026-03-06 21:22:50.988252,571997251
2026-03-06 21:22:50.988323,571859048
2026-03-06 21:22:51.088636,572056575
2026-03-06 21:22:51.088685,571941295
2026-03-06 21:22:51.088705,571954104
2026-03-06 21:22:51.088729,571947363
2026-03-06 21:22:51.088754,572040395
2026-03-06 21:22:51.088771,571834778
2026-03-06 21:22:51.088791,571977026
2026-03-06 21:22:51.088898,572056575
2026-03-06 21:22:51.188296,571978374
2026-03-06 21:22:51.188346,571962868
2026-03-06 21:22:51.188363,571778149
2026-03-06 21:22:51.188406,571804441
2026-03-06 21:22:51.188437,571737025
2026-03-06 21:22:51.188478,571995228
2026-03-06 21:22:51.288133,571819946
2026-03-06 21:22:51.288183,572008037
2026-03-06 21:22:51.288339,571741745
2026-03-06 21:22:51.288392,571978374
2026-03-06 21:22:51.28843,571858374
2026-03-06 21:22:51.288471,571732306
2026-03-06 21:22:51.288509,571753880
2026-03-06 21:22:51.288579,571819946
2026-03-06 21:22:51.392015,571638599
2026-03-06 21:22:51.392072,571783543
2026-03-06 21:22:51.392097,571954104
2026-03-06 21:22:51.392133,571785565
2026-03-06 21:22:51.392162,571941969
2026-03-06 21:22:51.392182,571766014
2026-03-06 21:22:51.392206,571761296
2026-03-06 21:22:51.392231,571888711
2026-03-06 21:22:51.392254,571688486
2026-03-06 21:22:51.392354,571638599
2026-03-06 21:22:51.491929,571883318
2026-03-06 21:22:51.49202,571869834
2026-03-06 21:22:51.4921,571837475
2026-03-06 21:22:51.492204,571929161
2026-03-06 21:22:51.492287,571898150
2026-03-06 21:22:51.492393,572037700
2026-03-06 21:22:51.492558,571875228
2026-03-06 21:22:51.492663,571837475
2026-03-06 21:22:51.591975,571813880
2026-03-06 21:22:51.592021,571910958
2026-03-06 21:22:51.592043,571637925
2026-03-06 21:22:51.592065,571939274
2026-03-06 21:22:51.592205,572024890
2026-03-06 21:22:51.592234,571774105
2026-03-06 21:22:51.592259,572111857
2026-03-06 21:22:51.592676,571910958
2026-03-06 21:22:51.692421,571896801
2026-03-06 21:22:51.692523,571880622
2026-03-06 21:22:51.692601,571957474
2026-03-06 21:22:51.692687,571898150
2026-03-06 21:22:51.692777,571939947
2026-03-06 21:22:51.692854,571947363
2026-03-06 21:22:51.692994,571815229
2026-03-06 21:22:51.693102,571843542
2026-03-06 21:22:51.693247,572080171
2026-03-06 21:22:51.693252,571880622
2026-03-06 21:22:51.792415,572148935
2026-03-06 21:22:51.79246,571803093
2026-03-06 21:22:51.792472,571796352
2026-03-06 21:22:51.792498,571853655
2026-03-06 21:22:51.792531,571797026
2026-03-06 21:22:51.792622,571653431
2026-03-06 21:22:51.792663,571635229
2026-03-06 21:22:51.892306,571952755
2026-03-06 21:22:51.892348,571695228
2026-03-06 21:22:51.892362,571944666
2026-03-06 21:22:51.892374,572060622
2026-03-06 21:22:51.892393,571826689
2026-03-06 21:22:51.892415,572078150
2026-03-06 21:22:51.892434,571849610
2026-03-06 21:22:51.892456,571818598
2026-03-06 21:22:51.892478,571797701
2026-03-06 21:22:51.892553,571952755
2026-03-06 21:22:51.992401,572103767
2026-03-06 21:22:51.992467,571770060
2026-03-06 21:22:51.992486,571876577
2026-03-06 21:22:51.9925,571835453
2026-03-06 21:22:51.992515,571994554
2026-03-06 21:22:51.992537,572020846
2026-03-06 21:22:51.992555,571937925
2026-03-06 21:22:51.992577,571951407
2026-03-06 21:22:51.9926,571880622
2026-03-06 21:22:51.992671,572103767
2026-03-06 21:22:52.093488,571986463
2026-03-06 21:22:52.093553,571876577
2026-03-06 21:22:52.093586,571935902
2026-03-06 21:22:52.093599,571705341
2026-03-06 21:22:52.093615,571795677
2026-03-06 21:22:52.093633,572013431
2026-03-06 21:22:52.093645,571886014
2026-03-06 21:22:52.093672,571875228
2026-03-06 21:22:52.0937,571807813
2026-03-06 21:22:52.093918,571986463
2026-03-06 21:22:52.193386,571786238
2026-03-06 21:22:52.193442,571836126
2026-03-06 21:22:52.193454,571863767
2026-03-06 21:22:52.193641,571883991
2026-03-06 21:22:52.193774,571737700
2026-03-06 21:22:52.193804,572123318
2026-03-06 21:22:52.193919,571794329
2026-03-06 21:22:52.193938,571863767
2026-03-06 21:22:52.19398,571950733
2026-03-06 21:22:52.293399,572037026
2026-03-06 21:22:52.293434,571921745
2026-03-06 21:22:52.293445,571831409
2026-03-06 21:22:52.293468,571904217
2026-03-06 21:22:52.293495,571813206
2026-03-06 21:22:52.293657,571858374
2026-03-06 21:22:52.293683,571908261
2026-03-06 21:22:52.293707,571819273
2026-03-06 21:22:52.397433,571865115
2026-03-06 21:22:52.39754,572066688
2026-03-06 21:22:52.397628,571777474
2026-03-06 21:22:52.39774,571993879
2026-03-06 21:22:52.397782,571865115
2026-03-06 21:22:52.397868,571788262
2026-03-06 21:22:52.397959,571944666
2026-03-06 21:22:52.398078,572006015
2026-03-06 21:22:52.497419,571910958
2026-03-06 21:22:52.497498,572123991
2026-03-06 21:22:52.497554,571782869
2026-03-06 21:22:52.497615,571997251
2026-03-06 21:22:52.497691,571768038
2026-03-06 21:22:52.497788,571904891
2026-03-06 21:22:52.497878,571815902
2026-03-06 21:22:52.497985,571945341
2026-03-06 21:22:52.498039,571782869
2026-03-06 21:22:52.597192,571974329
2026-03-06 21:22:52.597254,571941969
2026-03-06 21:22:52.597277,571863767
2026-03-06 21:22:52.597292,572058598
2026-03-06 21:22:52.597298,571817251
2026-03-06 21:22:52.597316,571672981
2026-03-06 21:22:52.597324,571841521
2026-03-06 21:22:52.597343,571797026
2026-03-06 21:22:52.597369,571855678
2026-03-06 21:22:52.697541,571987812
2026-03-06 21:22:52.697595,571770733
2026-03-06 21:22:52.697609,571989160
2026-03-06 21:22:52.697624,571843542
2026-03-06 21:22:52.697645,571961520
2026-03-06 21:22:52.697667,571987138
2026-03-06 21:22:52.69768,571660846
2026-03-06 21:22:52.697708,571989160
2026-03-06 21:22:52.697741,571679722
2026-03-06 21:22:52.697924,571987812
2026-03-06 21:22:52.797451,571904891
2026-03-06 21:22:52.797522,571908935
2026-03-06 21:22:52.797551,571809834
2026-03-06 21:22:52.797589,571807813
2026-03-06 21:22:52.797601,572069386
2026-03-06 21:22:52.797627,571983093
2026-03-06 21:22:52.797663,571789610
2026-03-06 21:22:52.797689,571969610
2026-03-06 21:22:52.797719,571997924
2026-03-06 21:22:52.798111,571789610
2026-03-06 21:22:52.897172,571923094
2026-03-06 21:22:52.897224,572030284
2026-03-06 21:22:52.897255,571911633
2026-03-06 21:22:52.897284,571964218
2026-03-06 21:22:52.897343,571956127
2026-03-06 21:22:52.897425,571819273
2026-03-06 21:22:52.897489,571998598
2026-03-06 21:22:52.897557,571819273
2026-03-06 21:22:52.897624,571780846
2026-03-06 21:22:52.898461,571780846
2026-03-06 21:22:52.997421,572072082
2026-03-06 21:22:52.997474,571923094
2026-03-06 21:22:52.997486,571935227
2026-03-06 21:22:52.997502,571991182
2026-03-06 21:22:52.99752,571763993
2026-03-06 21:22:52.997544,571912306
2026-03-06 21:22:52.997572,571969610
2026-03-06 21:22:52.997599,571969610
2026-03-06 21:22:52.997626,571989160
2026-03-06 21:22:53.098513,571809834
2026-03-06 21:22:53.098571,571775453
2026-03-06 21:22:53.098586,571668937
2026-03-06 21:22:53.098608,571995228
2026-03-06 21:22:53.098635,571828711
2026-03-06 21:22:53.098663,571853655
2026-03-06 21:22:53.098704,571948711
2026-03-06 21:22:53.098766,571795003
2026-03-06 21:22:53.099057,571809834
2026-03-06 21:22:53.198366,571995228
2026-03-06 21:22:53.198416,571716127
2026-03-06 21:22:53.198426,571981745
2026-03-06 21:22:53.198433,571756577
2026-03-06 21:22:53.198449,571940622
2026-03-06 21:22:53.19847,571945341
2026-03-06 21:22:53.198491,571684442
2026-03-06 21:22:53.198512,571925115
2026-03-06 21:22:53.298176,571890734
2026-03-06 21:22:53.298246,571858374
2026-03-06 21:22:53.298275,571770060
2026-03-06 21:22:53.298291,571983093
2026-03-06 21:22:53.298306,571687138
2026-03-06 21:22:53.298326,571846914
2026-03-06 21:22:53.298334,571914330
2026-03-06 21:22:53.298368,571945341
2026-03-06 21:22:53.298393,571836126
2026-03-06 21:22:53.298464,571890734
2026-03-06 21:22:53.402104,571902194
2026-03-06 21:22:53.402154,571759274
2026-03-06 21:22:53.402207,571908935
2026-03-06 21:22:53.402287,571950059
2026-03-06 21:22:53.402352,571809161
2026-03-06 21:22:53.402395,571791633
2026-03-06 21:22:53.40247,571782869
2026-03-06 21:22:53.402573,572111857
2026-03-06 21:22:53.402721,571902194
2026-03-06 21:22:53.502467,571701296
2026-03-06 21:22:53.502529,571948711
2026-03-06 21:22:53.502581,572132082
2026-03-06 21:22:53.503027,571701296
2026-03-06 21:22:53.503197,571663542
2026-03-06 21:22:53.503227,571961520
2026-03-06 21:22:53.503242,571702645
2026-03-06 21:22:53.503263,572085564
2026-03-06 21:22:53.503292,571803093
2026-03-06 21:22:53.503317,571880622
2026-03-06 21:22:53.602183,571820621
2026-03-06 21:22:53.60223,571657476
2026-03-06 21:22:53.602245,571858374
2026-03-06 21:22:53.602261,571741071
2026-03-06 21:22:53.602299,571915003
2026-03-06 21:22:53.602331,571875228
2026-03-06 21:22:53.60239,571726914
2026-03-06 21:22:53.702226,571924441
2026-03-06 21:22:53.702269,571890059
2026-03-06 21:22:53.702285,571762644
2026-03-06 21:22:53.702298,571950733
2026-03-06 21:22:53.702327,572064666
2026-03-06 21:22:53.702372,571850958
2026-03-06 21:22:53.702402,571889386
2026-03-06 21:22:53.702428,571923767
2026-03-06 21:22:53.70245,571706689
2026-03-06 21:22:53.702581,571924441
2026-03-06 21:22:53.801876,571815229
2026-03-06 21:22:53.801925,571873206
2026-03-06 21:22:53.801933,571773430
2026-03-06 21:22:53.80195,571960846
2026-03-06 21:22:53.801957,571830734
2026-03-06 21:22:53.801978,571990509
2026-03-06 21:22:53.801989,571824666
2026-03-06 21:22:53.80201,571821295
2026-03-06 21:22:53.902314,571851633
2026-03-06 21:22:53.902374,571967587
2026-03-06 21:22:53.902387,571780172
2026-03-06 21:22:53.902417,571845565
2026-03-06 21:22:53.902453,571910285
2026-03-06 21:22:53.902489,572093655
2026-03-06 21:22:53.902513,571806465
2026-03-06 21:22:53.902568,571832757
2026-03-06 21:22:53.902873,571851633
2026-03-06 21:22:54.002447,571906914
2026-03-06 21:22:54.002509,571967587
2026-03-06 21:22:54.002528,571950059
2026-03-06 21:22:54.002536,571754554
2026-03-06 21:22:54.002556,571822645
2026-03-06 21:22:54.002602,571906239
2026-03-06 21:22:54.002641,571966238
2026-03-06 21:22:54.002717,571935902
2026-03-06 21:22:54.002881,571967587
2026-03-06 21:22:54.103167,571960171
2026-03-06 21:22:54.103214,571945341
2026-03-06 21:22:54.103241,572078823
2026-03-06 21:22:54.103263,572015453
2026-03-06 21:22:54.103363,571960171
2026-03-06 21:22:54.103382,571745790
2026-03-06 21:22:54.103411,572001970
2026-03-06 21:22:54.103439,571744441
2026-03-06 21:22:54.10356,572117250
2026-03-06 21:22:54.103585,571896801
2026-03-06 21:22:54.203419,571791633
2026-03-06 21:22:54.203477,571954779
2026-03-06 21:22:54.203495,571933879
2026-03-06 21:22:54.203519,571932530
2026-03-06 21:22:54.203649,571815902
2026-03-06 21:22:54.203672,571935902
2026-03-06 21:22:54.203704,572068036
2026-03-06 21:22:54.203759,571791633
2026-03-06 21:22:54.203878,571776127
2026-03-06 21:22:54.203908,571929835
2026-03-06 21:22:54.303121,571962868
2026-03-06 21:22:54.303155,572047811
2026-03-06 21:22:54.303176,571757250
2026-03-06 21:22:54.303205,571768038
2026-03-06 21:22:54.303234,571944666
2026-03-06 21:22:54.303405,571882644
2026-03-06 21:22:54.303445,571929161
2026-03-06 21:22:54.303478,571774105
2026-03-06 21:22:54.407402,571867138
2026-03-06 21:22:54.407452,571881295
2026-03-06 21:22:54.407464,571987138
2026-03-06 21:22:54.407475,571870509
2026-03-06 21:22:54.407491,571966238
2026-03-06 21:22:54.407547,571803767
2026-03-06 21:22:54.407572,571713430
2026-03-06 21:22:54.407609,571940622
2026-03-06 21:22:54.407643,571767363
2026-03-06 21:22:54.407827,571867138
2026-03-06 21:22:54.507227,571711408
2026-03-06 21:22:54.507274,571798374
2026-03-06 21:22:54.507292,571718825
2026-03-06 21:22:54.507405,571855678
2026-03-06 21:22:54.507431,571792982
2026-03-06 21:22:54.507466,571788936
2026-03-06 21:22:54.507519,571712082
2026-03-06 21:22:54.50768,571970958
2026-03-06 21:22:54.507706,571821970
2026-03-06 21:22:54.507988,571792982
2026-03-06 21:22:54.60755,571699948
2026-03-06 21:22:54.607606,571842195
2026-03-06 21:22:54.607631,571704666
2026-03-06 21:22:54.607646,571875228
2026-03-06 21:22:54.607662,571860397
2026-03-06 21:22:54.607688,571890059
2026-03-06 21:22:54.607708,571980397
2026-03-06 21:22:54.607744,571844890
2026-03-06 21:22:54.607779,571909610
2026-03-06 21:22:54.608,571842195
2026-03-06 21:22:54.706949,571855003
2026-03-06 21:22:54.706996,571846914
2026-03-06 21:22:54.707019,571735004
2026-03-06 21:22:54.707029,571956127
2026-03-06 21:22:54.707047,571872531
2026-03-06 21:22:54.707069,572027587
2026-03-06 21:22:54.707085,571807138
2026-03-06 21:22:54.707102,571803093
2026-03-06 21:22:54.707123,571933205
2026-03-06 21:22:54.807077,572006687
2026-03-06 21:22:54.807116,571920397
2026-03-06 21:22:54.807137,571976351
2026-03-06 21:22:54.807175,571846239
2026-03-06 21:22:54.80723,571867812
2026-03-06 21:22:54.807258,571928486
2026-03-06 21:22:54.807281,571799049
2026-03-06 21:22:54.807308,571906239
2026-03-06 21:22:54.807534,572006687
2026-03-06 21:22:54.907481,571988487
2026-03-06 21:22:54.907584,571811182
2026-03-06 21:22:54.907658,571784891
2026-03-06 21:22:54.907732,571786913
2026-03-06 21:22:54.907751,571988487
2026-03-06 21:22:54.90777,571997924
2026-03-06 21:22:54.907813,571874554
2026-03-06 21:22:54.907845,571664217
2026-03-06 21:22:54.907947,571770733
2026-03-06 21:22:54.907987,571737025
2026-03-06 21:22:55.007179,571904217
2026-03-06 21:22:55.007213,571683093
2026-03-06 21:22:55.007227,571871858
2026-03-06 21:22:55.00726,571820621
2026-03-06 21:22:55.007282,571908935
2026-03-06 21:22:55.007306,572179272
2026-03-06 21:22:55.007325,571970958
2026-03-06 21:22:55.007351,572121969
2026-03-06 21:22:55.007375,571783543
2026-03-06 21:22:55.106739,571977699
2026-03-06 21:22:55.107033,571880622
2026-03-06 21:22:55.107138,572039047
2026-03-06 21:22:55.107212,572004666
2026-03-06 21:22:55.107296,572091632
2026-03-06 21:22:55.107364,571972982
2026-03-06 21:22:55.107466,571989160
2026-03-06 21:22:55.107529,571813880
2026-03-06 21:22:55.107646,571851633
2026-03-06 21:22:55.107846,571977699
2026-03-06 21:22:55.207576,571966913
2026-03-06 21:22:55.207631,572089610
2026-03-06 21:22:55.207646,571842195
2026-03-06 21:22:55.207664,571931858
2026-03-06 21:22:55.207907,571925115
2026-03-06 21:22:55.20791,571925115
2026-03-06 21:22:55.207933,571694554
2026-03-06 21:22:55.207961,572037700
2026-03-06 21:22:55.207985,571759274
2026-03-06 21:22:55.208292,572033655
2026-03-06 21:22:55.307244,571672981
2026-03-06 21:22:55.30731,572084216
2026-03-06 21:22:55.307375,571761296
2026-03-06 21:22:55.30744,572109160
2026-03-06 21:22:55.307517,571836126
2026-03-06 21:22:55.307595,571699948
2026-03-06 21:22:55.307681,572035678
2026-03-06 21:22:55.307882,572107812
2026-03-06 21:22:55.307994,571761296
2026-03-06 21:22:55.4116,571841521
2026-03-06 21:22:55.41167,571979048
2026-03-06 21:22:55.411734,571763993
2026-03-06 21:22:55.411764,571846914
2026-03-06 21:22:55.411784,571718150
2026-03-06 21:22:55.411831,571945341
2026-03-06 21:22:55.411868,571854329
2026-03-06 21:22:55.411895,571944666
2026-03-06 21:22:55.412079,571841521
2026-03-06 21:22:55.511115,571707363
2026-03-06 21:22:55.511156,571710061
2026-03-06 21:22:55.51119,571729610
2026-03-06 21:22:55.511223,571784891
2026-03-06 21:22:55.511251,571687812
2026-03-06 21:22:55.511299,571943991
2026-03-06 21:22:55.511362,571807138
2026-03-06 21:22:55.611238,571686465
2026-03-06 21:22:55.611303,571904217
2026-03-06 21:22:55.611368,571780846
2026-03-06 21:22:55.611446,571825341
2026-03-06 21:22:55.611511,571902869
2026-03-06 21:22:55.611537,571686465
2026-03-06 21:22:55.611618,571995228
2026-03-06 21:22:55.611759,571736352
2026-03-06 21:22:55.611849,571896801
2026-03-06 21:22:55.711264,571850958
2026-03-06 21:22:55.711337,571846239
2026-03-06 21:22:55.71136,571940622
2026-03-06 21:22:55.711379,571830059
2026-03-06 21:22:55.711406,571852306
2026-03-06 21:22:55.71143,572020171
2026-03-06 21:22:55.711468,571661521
2026-03-06 21:22:55.71194,571846239
2026-03-06 21:22:55.811156,571924441
2026-03-06 21:22:55.811206,571827362
2026-03-06 21:22:55.811223,571892756
2026-03-06 21:22:55.811262,571848937
2026-03-06 21:22:55.811302,571802418
2026-03-06 21:22:55.811338,571932530
2026-03-06 21:22:55.811406,571904891
2026-03-06 21:22:55.811461,571966913
2026-03-06 21:22:55.812169,571892756
2026-03-06 21:22:55.910816,571933205
2026-03-06 21:22:55.911041,571895453
2026-03-06 21:22:55.911151,571954779
2026-03-06 21:22:55.911237,571791633
2026-03-06 21:22:55.911339,571731633
2026-03-06 21:22:55.911418,571746464
2026-03-06 21:22:55.911509,571794329
2026-03-06 21:22:55.911626,571984442
2026-03-06 21:22:55.911735,571851633
2026-03-06 21:22:55.912397,571851633
2026-03-06 21:22:56.011463,572063318
2026-03-06 21:22:56.011527,571883991
2026-03-06 21:22:56.011541,571882644
2026-03-06 21:22:56.011556,571795677
2026-03-06 21:22:56.011569,571946015
2026-03-06 21:22:56.011583,572002643
2026-03-06 21:22:56.011593,571979723
2026-03-06 21:22:56.011613,572046464
2026-03-06 21:22:56.011638,571646014
2026-03-06 21:22:56.012393,571946015
2026-03-06 21:22:56.112273,571729610
2026-03-06 21:22:56.112319,571760621
2026-03-06 21:22:56.112328,571972982
2026-03-06 21:22:56.112375,571852981
2026-03-06 21:22:56.11243,571902869
2026-03-06 21:22:56.112549,571953430
2026-03-06 21:22:56.112772,571721520
2026-03-06 21:22:56.112775,571729610
2026-03-06 21:22:56.212235,571882644
2026-03-06 21:22:56.212284,571975003
2026-03-06 21:22:56.21235,571893430
2026-03-06 21:22:56.212397,571851633
2026-03-06 21:22:56.212431,571712082
2026-03-06 21:22:56.212488,571658150
2026-03-06 21:22:56.213225,571851633
2026-03-06 21:22:56.311914,571730285
2026-03-06 21:22:56.311959,571903542
2026-03-06 21:22:56.312023,571982418
2026-03-06 21:22:56.312085,571981745
2026-03-06 21:22:56.312169,571859048
2026-03-06 21:22:56.416031,571862419
2026-03-06 21:22:56.416126,571896127
2026-03-06 21:22:56.416142,571862419
2026-03-06 21:22:56.416257,572008037
2026-03-06 21:22:56.51589,571990509
2026-03-06 21:22:56.515959,571902194
2026-03-06 21:22:56.516028,571956802
2026-03-06 21:22:56.516106,572070059
2026-03-06 21:22:56.516178,571909610
2026-03-06 21:22:56.516267,571916351
2026-03-06 21:22:56.516268,571990509
2026-03-06 21:22:56.516397,571803767
2026-03-06 21:22:56.616171,572052531
2026-03-06 21:22:56.616246,571886689
2026-03-06 21:22:56.616311,571807138
2026-03-06 21:22:56.61638,572051183
2026-03-06 21:22:56.616588,572052531
2026-03-06 21:22:56.716524,571933205
2026-03-06 21:22:56.716572,571827362
2026-03-06 21:22:56.716586,571866465
2026-03-06 21:22:56.71672,572107812
2026-03-06 21:22:56.716944,571933205
2026-03-06 21:22:56.81663,572048486
2026-03-06 21:22:56.816676,571788262
2026-03-06 21:22:56.816694,571806465
2026-03-06 21:22:56.81671,571950059
2026-03-06 21:22:56.816717,571837475
2026-03-06 21:22:56.816941,572048486
2026-03-06 21:22:56.91619,571888711
2026-03-06 21:22:56.916241,571829385
2026-03-06 21:22:56.916257,571901520
2026-03-06 21:22:56.916366,571857026
2026-03-06 21:22:56.916396,571791633
2026-03-06 21:22:57.016076,571906239
2026-03-06 21:22:57.016137,571907588
2026-03-06 21:22:57.016146,571828037
2026-03-06 21:22:57.016286,571937250
2026-03-06 21:22:57.016301,571906239
2026-03-06 21:22:57.016312,571707363
2026-03-06 21:22:57.016448,572103767
2026-03-06 21:22:57.016473,571892756
2026-03-06 21:22:57.117261,571881295
2026-03-06 21:22:57.117308,571939947
2026-03-06 21:22:57.117411,571888037
2026-03-06 21:22:57.117445,571927138
2026-03-06 21:22:57.117574,571795003
2026-03-06 21:22:57.117609,571881295
2026-03-06 21:22:57.117696,572110508
2026-03-06 21:22:57.11786,571896801
2026-03-06 21:22:57.117879,571813880
2026-03-06 21:22:57.217309,572039047
2026-03-06 21:22:57.217469,571951407
2026-03-06 21:22:57.21749,571910285
2026-03-06 21:22:57.217614,571755228
2026-03-06 21:22:57.2178,572039047
2026-03-06 21:22:57.219032,572006015
2026-03-06 21:22:57.219114,571811182
2026-03-06 21:22:57.219219,572177924
2026-03-06 21:22:57.219366,571714778
2026-03-06 21:22:57.317662,572016126
2026-03-06 21:22:57.31772,571883991
2026-03-06 21:22:57.317743,572172531
2026-03-06 21:22:57.317865,571892756
2026-03-06 21:22:57.317896,571828711
2026-03-06 21:22:57.317918,571641970
2026-03-06 21:22:57.317971,572016126
2026-03-06 21:22:57.421098,571966238
2026-03-06 21:22:57.421141,571902194
2026-03-06 21:22:57.421155,571737700
2026-03-06 21:22:57.421296,571771408
2026-03-06 21:22:57.421323,571887363
2026-03-06 21:22:57.421431,571966238
2026-03-06 21:22:57.521484,571957474
2026-03-06 21:22:57.521535,571835453
2026-03-06 21:22:57.521563,571957474
2026-03-06 21:22:57.521626,571768710
2026-03-06 21:22:57.521776,571993206
2026-03-06 21:22:57.521801,571908261
2026-03-06 21:22:57.521833,572019498
2026-03-06 21:22:57.521869,571957474
2026-03-06 21:22:57.521887,571807138
2026-03-06 21:22:57.621221,571894778
2026-03-06 21:22:57.621364,571811182
2026-03-06 21:22:57.621387,571819946
2026-03-06 21:22:57.621409,571840173
2026-03-06 21:22:57.621582,571882644
2026-03-06 21:22:57.621606,571898150
2026-03-06 21:22:57.621631,571774105
2026-03-06 21:22:57.621664,572030284
2026-03-06 21:22:57.621803,571820621
2026-03-06 21:22:57.622146,571840173
2026-03-06 21:22:57.721282,571927811
