time,LC_Cal.CH2.cal_status
2026-03-06 21:23:04.702894,0
2026-03-06 21:23:04.803642,0
2026-03-06 21:23:04.803753,0
2026-03-06 21:23:04.803924,0
2026-03-06 21:23:04.803947,0
2026-03-06 21:23:04.804057,0
2026-03-06 21:23:04.902878,0
2026-03-06 21:23:04.902917,0
2026-03-06 21:23:04.902947,0
2026-03-06 21:23:04.90298,0
2026-03-06 21:23:04.903007,0
2026-03-06 21:23:05.002917,0
2026-03-06 21:23:05.002959,0
2026-03-06 21:23:05.002972,0
2026-03-06 21:23:05.002997,0
2026-03-06 21:23:05.003028,0
2026-03-06 21:23:05.003066,0
2026-03-06 21:23:05.003308,0
2026-03-06 21:23:05.103052,0
2026-03-06 21:23:05.103081,0
2026-03-06 21:23:05.103347,0
2026-03-06 21:23:05.203299,0
2026-03-06 21:23:05.203572,0
2026-03-06 21:23:05.303376,0
2026-03-06 21:23:05.303412,0
2026-03-06 21:23:05.30342,0
2026-03-06 21:23:05.303432,0
2026-03-06 21:23:05.303609,0
2026-03-06 21:23:05.402952,0
2026-03-06 21:23:05.40298,0
2026-03-06 21:23:05.403003,0
2026-03-06 21:23:05.403021,0
2026-03-06 21:23:05.506723,0
2026-03-06 21:23:05.506811,0
2026-03-06 21:23:05.506858,0
2026-03-06 21:23:05.506881,0
2026-03-06 21:23:05.507055,0
2026-03-06 21:23:05.605937,0
2026-03-06 21:23:05.60597,0
2026-03-06 21:23:05.605993,0
2026-03-06 21:23:05.606078,0
2026-03-06 21:23:05.606241,0
2026-03-06 21:23:05.706258,0
2026-03-06 21:23:05.706335,0
2026-03-06 21:23:05.706378,0
2026-03-06 21:23:05.706451,0
2026-03-06 21:23:05.706526,0
2026-03-06 21:23:05.706603,0
2026-03-06 21:23:05.706668,0
2026-03-06 21:23:05.706749,0
2026-03-06 21:23:05.70681,0
2026-03-06 21:23:05.706816,0
2026-03-06 21:23:05.805882,0
2026-03-06 21:23:05.805913,0
2026-03-06 21:23:05.805946,0
2026-03-06 21:23:05.805985,0
2026-03-06 21:23:05.806013,0
2026-03-06 21:23:05.806041,0
2026-03-06 21:23:05.906548,0
2026-03-06 21:23:05.906644,0
2026-03-06 21:23:05.906666,0
2026-03-06 21:23:05.906673,0
2026-03-06 21:23:05.906701,0
2026-03-06 21:23:05.906724,0
2026-03-06 21:23:05.906745,0
2026-03-06 21:23:05.906758,0
2026-03-06 21:23:05.906778,0
2026-03-06 21:23:05.906789,0
2026-03-06 21:23:06.005925,0
2026-03-06 21:23:06.005952,0
2026-03-06 21:23:06.005976,0
2026-03-06 21:23:06.006001,0
2026-03-06 21:23:06.00603,0
2026-03-06 21:23:06.006062,0
2026-03-06 21:23:06.006092,0
2026-03-06 21:23:06.006121,0
2026-03-06 21:23:06.006148,0
2026-03-06 21:23:06.10643,0
2026-03-06 21:23:06.106459,0
2026-03-06 21:23:06.106477,0
2026-03-06 21:23:06.106538,0
2026-03-06 21:23:06.106558,0
2026-03-06 21:23:06.106683,0
2026-03-06 21:23:06.106715,0
2026-03-06 21:23:06.106718,0
2026-03-06 21:23:06.106754,0
2026-03-06 21:23:06.106811,0
2026-03-06 21:23:06.206284,0
2026-03-06 21:23:06.206316,0
2026-03-06 21:23:06.206331,0
2026-03-06 21:23:06.206343,0
2026-03-06 21:23:06.206356,0
2026-03-06 21:23:06.20637,0
2026-03-06 21:23:06.206388,0
2026-03-06 21:23:06.206404,0
2026-03-06 21:23:06.206432,0
2026-03-06 21:23:06.206819,0
2026-03-06 21:23:06.305734,0
2026-03-06 21:23:06.305767,0
2026-03-06 21:23:06.305779,0
2026-03-06 21:23:06.305804,0
2026-03-06 21:23:06.305858,0
2026-03-06 21:23:06.305915,0
2026-03-06 21:23:06.305961,0
2026-03-06 21:23:06.406182,0
2026-03-06 21:23:06.406212,0
2026-03-06 21:23:06.406232,0
2026-03-06 21:23:06.406254,0
2026-03-06 21:23:06.406278,0
2026-03-06 21:23:06.406313,0
2026-03-06 21:23:06.406342,0
2026-03-06 21:23:06.406531,0
2026-03-06 21:23:06.509278,0
2026-03-06 21:23:06.509324,0
2026-03-06 21:23:06.509347,0
2026-03-06 21:23:06.509376,0
2026-03-06 21:23:06.509403,0
2026-03-06 21:23:06.509427,0
2026-03-06 21:23:06.509456,0
2026-03-06 21:23:06.509485,0
2026-03-06 21:23:06.509509,0
2026-03-06 21:23:06.509539,0
2026-03-06 21:23:06.608964,0
2026-03-06 21:23:06.609003,0
2026-03-06 21:23:06.609026,0
2026-03-06 21:23:06.609057,0
2026-03-06 21:23:06.609081,0
2026-03-06 21:23:06.708966,0
2026-03-06 21:23:06.708994,0
2026-03-06 21:23:06.709017,0
2026-03-06 21:23:06.709035,0
2026-03-06 21:23:06.709246,0
2026-03-06 21:23:06.809242,0
2026-03-06 21:23:06.809269,0
2026-03-06 21:23:06.809292,0
2026-03-06 21:23:06.809301,0
2026-03-06 21:23:06.809311,0
2026-03-06 21:23:06.809321,0
2026-03-06 21:23:06.809334,0
2026-03-06 21:23:06.809373,0
2026-03-06 21:23:06.809388,0
2026-03-06 21:23:06.809478,0
2026-03-06 21:23:06.909248,0
2026-03-06 21:23:06.909278,0
2026-03-06 21:23:06.909325,0
2026-03-06 21:23:06.909451,0
2026-03-06 21:23:06.90952,0
2026-03-06 21:23:06.909583,0
2026-03-06 21:23:06.909647,0
2026-03-06 21:23:06.909681,0
2026-03-06 21:23:06.909729,0
2026-03-06 21:23:06.909809,0
2026-03-06 21:23:07.009427,0
2026-03-06 21:23:07.009469,0
2026-03-06 21:23:07.009488,0
2026-03-06 21:23:07.0095,0
2026-03-06 21:23:07.009527,0
2026-03-06 21:23:07.009549,0
2026-03-06 21:23:07.009602,0
2026-03-06 21:23:07.009627,0
2026-03-06 21:23:07.009646,0
2026-03-06 21:23:07.009801,0
2026-03-06 21:23:07.109147,0
2026-03-06 21:23:07.109182,0
2026-03-06 21:23:07.109195,0
2026-03-06 21:23:07.109213,0
2026-03-06 21:23:07.10923,0
2026-03-06 21:23:07.109256,0
2026-03-06 21:23:07.209166,0
2026-03-06 21:23:07.209227,0
2026-03-06 21:23:07.20929,0
2026-03-06 21:23:07.209339,0
2026-03-06 21:23:07.209392,0
2026-03-06 21:23:07.209445,0
2026-03-06 21:23:07.209549,0
2026-03-06 21:23:07.308982,0
2026-03-06 21:23:07.309012,0
2026-03-06 21:23:07.309033,0
2026-03-06 21:23:07.309055,0
2026-03-06 21:23:07.309081,0
2026-03-06 21:23:07.30911,0
2026-03-06 21:23:07.309139,0
2026-03-06 21:23:07.309185,0
2026-03-06 21:23:07.309215,0
2026-03-06 21:23:07.408892,0
2026-03-06 21:23:07.408924,0
2026-03-06 21:23:07.408944,0
2026-03-06 21:23:07.40896,0
2026-03-06 21:23:07.408974,0
2026-03-06 21:23:07.408991,0
2026-03-06 21:23:07.40901,0
2026-03-06 21:23:07.40903,0
2026-03-06 21:23:07.40905,0
2026-03-06 21:23:07.409661,0
2026-03-06 21:23:07.51241,0
2026-03-06 21:23:07.512452,0
2026-03-06 21:23:07.512474,0
2026-03-06 21:23:07.512491,0
2026-03-06 21:23:07.512506,0
2026-03-06 21:23:07.512524,0
2026-03-06 21:23:07.512537,0
2026-03-06 21:23:07.512557,0
2026-03-06 21:23:07.512785,0
2026-03-06 21:23:07.612152,0
2026-03-06 21:23:07.612193,0
2026-03-06 21:23:07.612219,0
2026-03-06 21:23:07.61224,0
2026-03-06 21:23:07.612263,0
2026-03-06 21:23:07.612287,0
2026-03-06 21:23:07.612309,0
2026-03-06 21:23:07.612334,0
2026-03-06 21:23:07.712199,0
2026-03-06 21:23:07.712234,0
2026-03-06 21:23:07.71226,0
2026-03-06 21:23:07.712288,0
2026-03-06 21:23:07.712312,0
2026-03-06 21:23:07.712335,0
2026-03-06 21:23:07.712364,0
2026-03-06 21:23:07.712388,0
2026-03-06 21:23:07.71253,0
2026-03-06 21:23:07.812353,0
2026-03-06 21:23:07.81241,0
2026-03-06 21:23:07.812437,0
2026-03-06 21:23:07.812461,0
2026-03-06 21:23:07.812487,0
2026-03-06 21:23:07.812528,0
2026-03-06 21:23:07.812572,0
2026-03-06 21:23:07.812619,0
2026-03-06 21:23:07.812752,0
2026-03-06 21:23:07.912236,0
2026-03-06 21:23:07.912301,0
2026-03-06 21:23:07.912342,0
2026-03-06 21:23:07.912403,0
2026-03-06 21:23:08.012064,0
2026-03-06 21:23:08.012117,0
2026-03-06 21:23:08.012166,0
2026-03-06 21:23:08.012237,0
2026-03-06 21:23:08.01229,0
2026-03-06 21:23:08.112407,0
2026-03-06 21:23:08.112451,0
2026-03-06 21:23:08.112471,0
2026-03-06 21:23:08.1125,0
2026-03-06 21:23:08.112537,0
2026-03-06 21:23:08.112578,0
2026-03-06 21:23:08.113637,0
2026-03-06 21:23:08.211898,0
2026-03-06 21:23:08.211945,0
2026-03-06 21:23:08.21224,0
2026-03-06 21:23:08.212283,0
2026-03-06 21:23:08.212355,0
2026-03-06 21:23:08.212388,0
2026-03-06 21:23:08.212425,0
2026-03-06 21:23:08.312062,0
2026-03-06 21:23:08.312101,0
2026-03-06 21:23:08.31213,0
2026-03-06 21:23:08.312157,0
2026-03-06 21:23:08.312178,0
2026-03-06 21:23:08.312202,0
2026-03-06 21:23:08.312223,0
2026-03-06 21:23:08.312252,0
2026-03-06 21:23:08.312505,0
2026-03-06 21:23:08.412389,0
2026-03-06 21:23:08.412466,0
2026-03-06 21:23:08.412557,0
2026-03-06 21:23:08.412762,0
2026-03-06 21:23:08.514661,0
2026-03-06 21:23:08.514693,0
2026-03-06 21:23:08.514705,0
2026-03-06 21:23:08.51473,0
2026-03-06 21:23:08.514757,0
2026-03-06 21:23:08.514786,0
2026-03-06 21:23:08.514815,0
2026-03-06 21:23:08.514844,0
2026-03-06 21:23:08.515223,0
2026-03-06 21:23:08.615432,0
2026-03-06 21:23:08.615462,0
2026-03-06 21:23:08.615481,0
2026-03-06 21:23:08.615503,0
2026-03-06 21:23:08.615526,0
2026-03-06 21:23:08.615548,0
2026-03-06 21:23:08.615572,0
2026-03-06 21:23:08.615576,0
2026-03-06 21:23:08.615599,0
2026-03-06 21:23:08.615622,0
2026-03-06 21:23:08.714932,0
2026-03-06 21:23:08.71497,0
2026-03-06 21:23:08.715025,0
2026-03-06 21:23:08.715234,0
2026-03-06 21:23:08.715262,0
2026-03-06 21:23:08.715294,0
2026-03-06 21:23:08.715341,0
2026-03-06 21:23:08.715379,0
2026-03-06 21:23:08.71542,0
2026-03-06 21:23:08.715698,0
2026-03-06 21:23:08.815052,0
2026-03-06 21:23:08.815084,0
2026-03-06 21:23:08.815105,0
2026-03-06 21:23:08.815117,0
2026-03-06 21:23:08.815142,0
2026-03-06 21:23:08.8152,0
2026-03-06 21:23:08.815404,0
2026-03-06 21:23:08.815434,0
2026-03-06 21:23:08.815688,0
2026-03-06 21:23:08.915203,0
2026-03-06 21:23:08.915238,0
2026-03-06 21:23:08.915256,0
2026-03-06 21:23:08.915281,0
2026-03-06 21:23:08.915313,0
2026-03-06 21:23:08.915345,0
2026-03-06 21:23:08.915374,0
2026-03-06 21:23:08.915407,0
2026-03-06 21:23:08.915433,0
2026-03-06 21:23:08.91578,0
2026-03-06 21:23:09.015075,0
2026-03-06 21:23:09.015102,0
2026-03-06 21:23:09.015118,0
2026-03-06 21:23:09.015133,0
2026-03-06 21:23:09.015161,0
2026-03-06 21:23:09.015195,0
2026-03-06 21:23:09.015226,0
2026-03-06 21:23:09.015255,0
2026-03-06 21:23:09.015878,0
2026-03-06 21:23:09.115407,0
2026-03-06 21:23:09.11544,0
2026-03-06 21:23:09.11546,0
2026-03-06 21:23:09.115489,0
2026-03-06 21:23:09.115515,0
2026-03-06 21:23:09.11554,0
2026-03-06 21:23:09.115571,0
2026-03-06 21:23:09.115595,0
2026-03-06 21:23:09.115629,0
2026-03-06 21:23:09.215156,0
2026-03-06 21:23:09.215198,0
2026-03-06 21:23:09.215214,0
2026-03-06 21:23:09.215225,0
2026-03-06 21:23:09.215256,0
2026-03-06 21:23:09.215293,0
2026-03-06 21:23:09.215344,0
2026-03-06 21:23:09.215346,0
2026-03-06 21:23:09.315013,0
2026-03-06 21:23:09.315049,0
2026-03-06 21:23:09.315066,0
2026-03-06 21:23:09.315081,0
2026-03-06 21:23:09.315495,0
2026-03-06 21:23:09.415434,0
2026-03-06 21:23:09.415466,0
2026-03-06 21:23:09.415488,0
2026-03-06 21:23:09.41551,0
2026-03-06 21:23:09.415535,0
2026-03-06 21:23:09.415558,0
2026-03-06 21:23:09.415582,0
2026-03-06 21:23:09.415605,0
2026-03-06 21:23:09.415726,0
2026-03-06 21:23:09.518097,0
2026-03-06 21:23:09.518128,0
2026-03-06 21:23:09.518146,0
2026-03-06 21:23:09.518163,0
2026-03-06 21:23:09.51818,0
2026-03-06 21:23:09.518199,0
2026-03-06 21:23:09.518205,0
2026-03-06 21:23:09.518224,0
2026-03-06 21:23:09.518233,0
2026-03-06 21:23:09.617941,0
2026-03-06 21:23:09.617972,0
2026-03-06 21:23:09.617987,0
2026-03-06 21:23:09.618016,0
2026-03-06 21:23:09.618046,0
2026-03-06 21:23:09.618074,0
2026-03-06 21:23:09.618102,0
2026-03-06 21:23:09.618381,0
2026-03-06 21:23:09.718281,0
2026-03-06 21:23:09.718316,0
2026-03-06 21:23:09.718338,0
2026-03-06 21:23:09.718368,0
2026-03-06 21:23:09.718398,0
2026-03-06 21:23:09.718428,0
2026-03-06 21:23:09.718458,0
2026-03-06 21:23:09.718487,0
2026-03-06 21:23:09.718692,0
2026-03-06 21:23:09.817978,0
2026-03-06 21:23:09.818009,0
2026-03-06 21:23:09.818081,0
2026-03-06 21:23:09.81815,0
2026-03-06 21:23:09.81825,0
2026-03-06 21:23:09.818306,0
2026-03-06 21:23:09.818377,0
2026-03-06 21:23:09.81845,0
2026-03-06 21:23:09.818549,0
2026-03-06 21:23:09.818925,0
2026-03-06 21:23:09.918116,0
2026-03-06 21:23:09.918152,0
2026-03-06 21:23:09.918182,0
2026-03-06 21:23:09.918217,0
2026-03-06 21:23:10.018115,0
2026-03-06 21:23:10.018211,0
2026-03-06 21:23:10.018275,0
2026-03-06 21:23:10.018341,0
2026-03-06 21:23:10.018413,0
2026-03-06 21:23:10.018625,0
2026-03-06 21:23:10.018668,0
2026-03-06 21:23:10.018673,0
2026-03-06 21:23:10.118357,0
2026-03-06 21:23:10.118385,0
2026-03-06 21:23:10.118399,0
2026-03-06 21:23:10.118411,0
2026-03-06 21:23:10.118429,0
2026-03-06 21:23:10.118462,0
2026-03-06 21:23:10.118495,0
2026-03-06 21:23:10.118528,0
2026-03-06 21:23:10.118586,0
2026-03-06 21:23:10.118727,0
2026-03-06 21:23:10.218311,0
2026-03-06 21:23:10.218363,0
2026-03-06 21:23:10.218584,0
2026-03-06 21:23:10.218616,0
2026-03-06 21:23:10.218647,0
2026-03-06 21:23:10.218681,0
2026-03-06 21:23:10.218713,0
2026-03-06 21:23:10.218751,0
2026-03-06 21:23:10.218826,0
2026-03-06 21:23:10.218839,0
2026-03-06 21:23:10.318691,0
2026-03-06 21:23:10.318725,0
2026-03-06 21:23:10.318733,0
2026-03-06 21:23:10.31875,0
2026-03-06 21:23:10.318845,0
2026-03-06 21:23:10.318868,0
2026-03-06 21:23:10.318915,0
2026-03-06 21:23:10.318993,0
2026-03-06 21:23:10.319046,0
2026-03-06 21:23:10.319067,0
2026-03-06 21:23:10.417872,0
2026-03-06 21:23:10.417916,0
2026-03-06 21:23:10.417954,0
2026-03-06 21:23:10.418,0
2026-03-06 21:23:10.418043,0
2026-03-06 21:23:10.418086,0
2026-03-06 21:23:10.418134,0
2026-03-06 21:23:10.521437,0
2026-03-06 21:23:10.521482,0
2026-03-06 21:23:10.521572,0
2026-03-06 21:23:10.521598,0
2026-03-06 21:23:10.521617,0
2026-03-06 21:23:10.52164,0
2026-03-06 21:23:10.521661,0
2026-03-06 21:23:10.521913,0
2026-03-06 21:23:10.521952,0
2026-03-06 21:23:10.522051,0
2026-03-06 21:23:10.621323,0
2026-03-06 21:23:10.621355,0
2026-03-06 21:23:10.621382,0
2026-03-06 21:23:10.621403,0
2026-03-06 21:23:10.621418,0
2026-03-06 21:23:10.621449,0
2026-03-06 21:23:10.62148,0
2026-03-06 21:23:10.62151,0
2026-03-06 21:23:10.62154,0
2026-03-06 21:23:10.622101,0
2026-03-06 21:23:10.721067,0
2026-03-06 21:23:10.721116,0
2026-03-06 21:23:10.82122,0
2026-03-06 21:23:10.821253,0
2026-03-06 21:23:10.821273,0
2026-03-06 21:23:10.821295,0
2026-03-06 21:23:10.82132,0
2026-03-06 21:23:10.821333,0
2026-03-06 21:23:10.920693,0
2026-03-06 21:23:10.920726,0
2026-03-06 21:23:10.920759,0
2026-03-06 21:23:10.920801,0
2026-03-06 21:23:10.92084,0
2026-03-06 21:23:11.021307,0
2026-03-06 21:23:11.022243,0
2026-03-06 21:23:11.121303,0
2026-03-06 21:23:11.121334,0
2026-03-06 21:23:11.121358,0
2026-03-06 21:23:11.121382,0
2026-03-06 21:23:11.221044,0
2026-03-06 21:23:11.221078,0
2026-03-06 21:23:11.221096,0
2026-03-06 21:23:11.221146,0
2026-03-06 21:23:11.221194,0
2026-03-06 21:23:11.221274,0
2026-03-06 21:23:11.221548,0
2026-03-06 21:23:11.321074,0
2026-03-06 21:23:11.321122,0
2026-03-06 21:23:11.321154,0
2026-03-06 21:23:11.32118,0
2026-03-06 21:23:11.321223,0
2026-03-06 21:23:11.321263,0
2026-03-06 21:23:11.321302,0
2026-03-06 21:23:11.32135,0
2026-03-06 21:23:11.321389,0
2026-03-06 21:23:11.321749,0
2026-03-06 21:23:11.420756,0
2026-03-06 21:23:11.420791,0
2026-03-06 21:23:11.420822,0
2026-03-06 21:23:11.420863,0
2026-03-06 21:23:11.420944,0
2026-03-06 21:23:11.524186,0
2026-03-06 21:23:11.524254,0
2026-03-06 21:23:11.524313,0
2026-03-06 21:23:11.524379,0
2026-03-06 21:23:11.524437,0
2026-03-06 21:23:11.524494,0
2026-03-06 21:23:11.524563,0
2026-03-06 21:23:11.524576,0
2026-03-06 21:23:11.624129,0
2026-03-06 21:23:11.624162,0
2026-03-06 21:23:11.624188,0
2026-03-06 21:23:11.62421,0
2026-03-06 21:23:11.624225,0
2026-03-06 21:23:11.624244,0
2026-03-06 21:23:11.723644,0
2026-03-06 21:23:11.723678,0
2026-03-06 21:23:11.723691,0
2026-03-06 21:23:11.723726,0
2026-03-06 21:23:11.723775,0
2026-03-06 21:23:11.723809,0
2026-03-06 21:23:11.723852,0
2026-03-06 21:23:11.723906,0
2026-03-06 21:23:11.723959,0
2026-03-06 21:23:11.823934,0
2026-03-06 21:23:11.823962,0
2026-03-06 21:23:11.823985,0
2026-03-06 21:23:11.824005,0
2026-03-06 21:23:11.824276,0
2026-03-06 21:23:11.924435,0
2026-03-06 21:23:11.924464,0
2026-03-06 21:23:11.924483,0
2026-03-06 21:23:11.924498,0
2026-03-06 21:23:11.924527,0
2026-03-06 21:23:11.924554,0
2026-03-06 21:23:11.924583,0
2026-03-06 21:23:11.924611,0
2026-03-06 21:23:11.924732,0
2026-03-06 21:23:12.02443,0
2026-03-06 21:23:12.024457,0
2026-03-06 21:23:12.024483,0
2026-03-06 21:23:12.024521,0
2026-03-06 21:23:12.024562,0
2026-03-06 21:23:12.024616,0
2026-03-06 21:23:12.024793,0
2026-03-06 21:23:12.024883,0
2026-03-06 21:23:12.024918,0
2026-03-06 21:23:12.024947,0
2026-03-06 21:23:12.124102,0
2026-03-06 21:23:12.124136,0
2026-03-06 21:23:12.12418,0
2026-03-06 21:23:12.124234,0
2026-03-06 21:23:12.124285,0
2026-03-06 21:23:12.124473,0
2026-03-06 21:23:12.124519,0
2026-03-06 21:23:12.124572,0
2026-03-06 21:23:12.224189,0
2026-03-06 21:23:12.22424,0
2026-03-06 21:23:12.224273,0
2026-03-06 21:23:12.224359,0
2026-03-06 21:23:12.224394,0
2026-03-06 21:23:12.224844,0
2026-03-06 21:23:12.324139,0
2026-03-06 21:23:12.324172,0
2026-03-06 21:23:12.324193,0
2026-03-06 21:23:12.324223,0
2026-03-06 21:23:12.324251,0
2026-03-06 21:23:12.324284,0
2026-03-06 21:23:12.324315,0
2026-03-06 21:23:12.325057,0
2026-03-06 21:23:12.424573,0
2026-03-06 21:23:12.424609,0
2026-03-06 21:23:12.424626,0
2026-03-06 21:23:12.527467,0
2026-03-06 21:23:12.527497,0
2026-03-06 21:23:12.527515,0
2026-03-06 21:23:12.527542,0
2026-03-06 21:23:12.527697,0
2026-03-06 21:23:12.527724,0
2026-03-06 21:23:12.527754,0
2026-03-06 21:23:12.527788,0
2026-03-06 21:23:12.527811,0
2026-03-06 21:23:12.527824,0
2026-03-06 21:23:12.627083,0
2026-03-06 21:23:12.627116,0
2026-03-06 21:23:12.627138,0
2026-03-06 21:23:12.627153,0
2026-03-06 21:23:12.627175,0
2026-03-06 21:23:12.627207,0
2026-03-06 21:23:12.627237,0
2026-03-06 21:23:12.627259,0
2026-03-06 21:23:12.627288,0
2026-03-06 21:23:12.72719,0
2026-03-06 21:23:12.727217,0
2026-03-06 21:23:12.727299,0
2026-03-06 21:23:12.727311,0
2026-03-06 21:23:12.727319,0
2026-03-06 21:23:12.727326,0
2026-03-06 21:23:12.72734,0
2026-03-06 21:23:12.727384,0
2026-03-06 21:23:12.827393,0
2026-03-06 21:23:12.827439,0
2026-03-06 21:23:12.827453,0
2026-03-06 21:23:12.827465,0
2026-03-06 21:23:12.828041,0
2026-03-06 21:23:12.927376,0
2026-03-06 21:23:12.927407,0
2026-03-06 21:23:12.927428,0
2026-03-06 21:23:12.927466,0
2026-03-06 21:23:13.027473,0
2026-03-06 21:23:13.027526,0
2026-03-06 21:23:13.027548,0
2026-03-06 21:23:13.027606,0
2026-03-06 21:23:13.02787,0
2026-03-06 21:23:13.126748,0
2026-03-06 21:23:13.126787,0
2026-03-06 21:23:13.126816,0
2026-03-06 21:23:13.12685,0
2026-03-06 21:23:13.227219,0
2026-03-06 21:23:13.227265,0
2026-03-06 21:23:13.227283,0
2026-03-06 21:23:13.227304,0
2026-03-06 21:23:13.227585,0
2026-03-06 21:23:13.327273,0
2026-03-06 21:23:13.327305,0
2026-03-06 21:23:13.327603,0
2026-03-06 21:23:13.427044,0
2026-03-06 21:23:13.427078,0
2026-03-06 21:23:13.42714,0
2026-03-06 21:23:13.427225,0
2026-03-06 21:23:13.42729,0
2026-03-06 21:23:13.42735,0
2026-03-06 21:23:13.427419,0
2026-03-06 21:23:13.42748,0
2026-03-06 21:23:13.42755,0
2026-03-06 21:23:13.427671,0
2026-03-06 21:23:13.530064,0
2026-03-06 21:23:13.530107,0
2026-03-06 21:23:13.530164,0
2026-03-06 21:23:13.530206,0
2026-03-06 21:23:13.530241,0
2026-03-06 21:23:13.630082,0
2026-03-06 21:23:13.630115,0
2026-03-06 21:23:13.630143,0
2026-03-06 21:23:13.630179,0
2026-03-06 21:23:13.630213,0
2026-03-06 21:23:13.630242,0
2026-03-06 21:23:13.63032,0
2026-03-06 21:23:13.630335,0
2026-03-06 21:23:13.630515,0
2026-03-06 21:23:13.729936,0
2026-03-06 21:23:13.729966,0
2026-03-06 21:23:13.729988,0
2026-03-06 21:23:13.730013,0
2026-03-06 21:23:13.73004,0
2026-03-06 21:23:13.730083,0
2026-03-06 21:23:13.730133,0
2026-03-06 21:23:13.730184,0
2026-03-06 21:23:13.73024,0
2026-03-06 21:23:13.730545,0
2026-03-06 21:23:13.830214,0
2026-03-06 21:23:13.830245,0
2026-03-06 21:23:13.830267,0
2026-03-06 21:23:13.830291,0
2026-03-06 21:23:13.830321,0
2026-03-06 21:23:13.830359,0
2026-03-06 21:23:13.83039,0
2026-03-06 21:23:13.830421,0
2026-03-06 21:23:13.830579,0
2026-03-06 21:23:13.929999,0
2026-03-06 21:23:13.930027,0
2026-03-06 21:23:13.930051,0
2026-03-06 21:23:13.930087,0
2026-03-06 21:23:13.930116,0
2026-03-06 21:23:13.930151,0
2026-03-06 21:23:13.930188,0
2026-03-06 21:23:14.03012,0
2026-03-06 21:23:14.030166,0
2026-03-06 21:23:14.030195,0
2026-03-06 21:23:14.030223,0
2026-03-06 21:23:14.030242,0
2026-03-06 21:23:14.030272,0
2026-03-06 21:23:14.030292,0
2026-03-06 21:23:14.030318,0
2026-03-06 21:23:14.030324,0
2026-03-06 21:23:14.030429,0
2026-03-06 21:23:14.130339,0
2026-03-06 21:23:14.130368,0
2026-03-06 21:23:14.130383,0
2026-03-06 21:23:14.130404,0
2026-03-06 21:23:14.130414,0
2026-03-06 21:23:14.130725,0
2026-03-06 21:23:14.230023,0
2026-03-06 21:23:14.230071,0
2026-03-06 21:23:14.230089,0
2026-03-06 21:23:14.230106,0
2026-03-06 21:23:14.23012,0
2026-03-06 21:23:14.230137,0
2026-03-06 21:23:14.23017,0
2026-03-06 21:23:14.330182,0
2026-03-06 21:23:14.330214,0
2026-03-06 21:23:14.330261,0
2026-03-06 21:23:14.33033,0
2026-03-06 21:23:14.330407,0
2026-03-06 21:23:14.330471,0
2026-03-06 21:23:14.330728,0
2026-03-06 21:23:14.442125,0
2026-03-06 21:23:14.442171,0
2026-03-06 21:23:14.442191,0
2026-03-06 21:23:14.442223,0
2026-03-06 21:23:14.442264,0
2026-03-06 21:23:14.442299,0
2026-03-06 21:23:14.442342,0
2026-03-06 21:23:14.442537,0
2026-03-06 21:23:14.533009,0
2026-03-06 21:23:14.53304,0
2026-03-06 21:23:14.533062,0
2026-03-06 21:23:14.533084,0
2026-03-06 21:23:14.533103,0
2026-03-06 21:23:14.53312,0
2026-03-06 21:23:14.533146,0
2026-03-06 21:23:14.533177,0
2026-03-06 21:23:14.533205,0
2026-03-06 21:23:14.632947,0
2026-03-06 21:23:14.632977,0
2026-03-06 21:23:14.633002,0
2026-03-06 21:23:14.633034,0
2026-03-06 21:23:14.633066,0
2026-03-06 21:23:14.633097,0
2026-03-06 21:23:14.633135,0
2026-03-06 21:23:14.633377,0
2026-03-06 21:23:14.733456,0
2026-03-06 21:23:14.733565,0
2026-03-06 21:23:14.733653,0
2026-03-06 21:23:14.73375,0
2026-03-06 21:23:14.733881,0
2026-03-06 21:23:14.734065,0
2026-03-06 21:23:14.734238,0
2026-03-06 21:23:14.734238,0
2026-03-06 21:23:14.8337,0
2026-03-06 21:23:14.833728,0
2026-03-06 21:23:14.833742,0
2026-03-06 21:23:14.83375,0
2026-03-06 21:23:14.833754,0
2026-03-06 21:23:14.833772,0
2026-03-06 21:23:14.834191,0
2026-03-06 21:23:14.933051,0
2026-03-06 21:23:14.933091,0
2026-03-06 21:23:14.933112,0
2026-03-06 21:23:14.933136,0
2026-03-06 21:23:14.933156,0
2026-03-06 21:23:14.933184,0
2026-03-06 21:23:14.933206,0
2026-03-06 21:23:14.933229,0
2026-03-06 21:23:14.93325,0
2026-03-06 21:23:15.033022,0
2026-03-06 21:23:15.033067,0
2026-03-06 21:23:15.033084,0
2026-03-06 21:23:15.03311,0
2026-03-06 21:23:15.033147,0
2026-03-06 21:23:15.0332,0
2026-03-06 21:23:15.033239,0
2026-03-06 21:23:15.033284,0
2026-03-06 21:23:15.033613,0
2026-03-06 21:23:15.133459,0
2026-03-06 21:23:15.133494,0
2026-03-06 21:23:15.133511,0
2026-03-06 21:23:15.133552,0
2026-03-06 21:23:15.133581,0
2026-03-06 21:23:15.133611,0
2026-03-06 21:23:15.133638,0
2026-03-06 21:23:15.133981,0
2026-03-06 21:23:15.233582,0
2026-03-06 21:23:15.233664,0
2026-03-06 21:23:15.233711,0
2026-03-06 21:23:15.233744,0
2026-03-06 21:23:15.233777,0
2026-03-06 21:23:15.233806,0
