time,PT_Cal.GSE_Mid.pressure_psi
2026-03-06 21:22:09.988202,482.83795
2026-03-06 21:22:09.988233,482.64175
2026-03-06 21:22:09.988392,482.91357
2026-03-06 21:22:09.988434,483.00964
2026-03-06 21:22:09.988572,0.571824
2026-03-06 21:22:09.98859,482.89926
2026-03-06 21:22:10.088602,483.25897
2026-03-06 21:22:10.088647,482.86453
2026-03-06 21:22:10.088683,482.88904
2026-03-06 21:22:10.088707,483.48175
2026-03-06 21:22:10.088742,482.61926
2026-03-06 21:22:10.088772,482.79504
2026-03-06 21:22:10.088796,482.9095
2026-03-06 21:22:10.088833,482.6949
2026-03-06 21:22:10.08886,483.20993
2026-03-06 21:22:10.088941,0.5717215
2026-03-06 21:22:10.192076,483.2181
2026-03-06 21:22:10.192166,483.6657
2026-03-06 21:22:10.192205,483.36935
2026-03-06 21:22:10.192327,483.19153
2026-03-06 21:22:10.192366,483.12
2026-03-06 21:22:10.192378,483.2426
2026-03-06 21:22:10.192392,483.4409
2026-03-06 21:22:10.192402,482.52933
2026-03-06 21:22:10.19242,483.42453
2026-03-06 21:22:10.193328,0.571708
2026-03-06 21:22:10.292066,483.8946
2026-03-06 21:22:10.292099,483.16702
2026-03-06 21:22:10.292107,483.58395
2026-03-06 21:22:10.29212,483.36322
2026-03-06 21:22:10.292141,483.24875
2026-03-06 21:22:10.292148,483.33868
2026-03-06 21:22:10.292179,482.7521
2026-03-06 21:22:10.292201,483.19766
2026-03-06 21:22:10.292255,482.7521
2026-03-06 21:22:10.392112,483.14044
2026-03-06 21:22:10.392163,482.9851
2026-03-06 21:22:10.392191,483.48175
2026-03-06 21:22:10.392213,483.43884
2026-03-06 21:22:10.392283,483.0587
2026-03-06 21:22:10.392299,483.44907
2026-03-06 21:22:10.392329,483.1159
2026-03-06 21:22:10.392353,483.17517
2026-03-06 21:22:10.392376,482.34744
2026-03-06 21:22:10.392549,0.5716824
2026-03-06 21:22:10.492314,482.74393
2026-03-06 21:22:10.492437,483.0873
2026-03-06 21:22:10.492523,482.96262
2026-03-06 21:22:10.492602,482.8543
2026-03-06 21:22:10.49264,0.57166487
2026-03-06 21:22:10.492658,483.05664
2026-03-06 21:22:10.492711,483.11386
2026-03-06 21:22:10.49289,483.54306
2026-03-06 21:22:10.592246,482.8625
2026-03-06 21:22:10.592277,483.58395
2026-03-06 21:22:10.592282,483.62073
2026-03-06 21:22:10.592284,483.6657
2026-03-06 21:22:10.592294,482.94833
2026-03-06 21:22:10.592338,483.65958
2026-03-06 21:22:10.592402,483.3489
2026-03-06 21:22:10.592459,482.7051
2026-03-06 21:22:10.592652,0.5715907
2026-03-06 21:22:10.692264,483.34073
2026-03-06 21:22:10.692294,483.64117
2026-03-06 21:22:10.692314,483.0975
2026-03-06 21:22:10.692331,484.06424
2026-03-06 21:22:10.69235,482.81137
2026-03-06 21:22:10.69244,482.73578
2026-03-06 21:22:10.692461,483.47562
2026-03-06 21:22:10.692465,482.8727
2026-03-06 21:22:10.692857,0.5717485
2026-03-06 21:22:10.792525,483.04437
2026-03-06 21:22:10.792605,482.61926
2026-03-06 21:22:10.792619,483.72498
2026-03-06 21:22:10.792624,483.5717
2026-03-06 21:22:10.792639,482.5171
2026-03-06 21:22:10.792662,483.05664
2026-03-06 21:22:10.792686,483.4797
2026-03-06 21:22:10.792715,483.13635
2026-03-06 21:22:10.793009,0.57165074
2026-03-06 21:22:10.893264,482.4803
2026-03-06 21:22:10.89329,483.36118
2026-03-06 21:22:10.893299,482.98102
2026-03-06 21:22:10.893316,483.01987
2026-03-06 21:22:10.893338,483.3714
2026-03-06 21:22:10.893361,483.028
2026-03-06 21:22:10.893382,482.57635
2026-03-06 21:22:10.893406,483.0035
2026-03-06 21:22:10.893427,483.3571
2026-03-06 21:22:10.893457,0.57146466
2026-03-06 21:22:10.993177,483.1854
2026-03-06 21:22:10.993212,483.13022
2026-03-06 21:22:10.993221,483.4327
2026-03-06 21:22:10.993258,482.55386
2026-03-06 21:22:10.993304,483.17313
2026-03-06 21:22:10.993402,482.86453
2026-03-06 21:22:10.993454,483.09344
2026-03-06 21:22:10.993995,0.57169724
2026-03-06 21:22:11.09299,482.9095
2026-03-06 21:22:11.093018,483.64322
2026-03-06 21:22:11.093034,483.26715
2026-03-06 21:22:11.093042,483.12613
2026-03-06 21:22:11.093056,483.2181
2026-03-06 21:22:11.09309,482.81137
2026-03-06 21:22:11.093112,483.11795
2026-03-06 21:22:11.093139,482.91766
2026-03-06 21:22:11.09317,482.63766
2026-03-06 21:22:11.197089,482.94424
2026-03-06 21:22:11.197254,483.353
2026-03-06 21:22:11.197444,482.72556
2026-03-06 21:22:11.19745,0.5716177
2026-03-06 21:22:11.197496,482.80527
2026-03-06 21:22:11.197666,482.91357
2026-03-06 21:22:11.197836,483.44702
2026-03-06 21:22:11.197906,483.04233
2026-03-06 21:22:11.197952,482.84204
2026-03-06 21:22:11.198024,483.40817
2026-03-06 21:22:11.297373,482.71738
2026-03-06 21:22:11.297411,482.94424
2026-03-06 21:22:11.297438,483.14658
2026-03-06 21:22:11.297447,482.55795
2026-03-06 21:22:11.297476,482.96466
2026-03-06 21:22:11.297505,483.25488
2026-03-06 21:22:11.297538,482.78278
2026-03-06 21:22:11.297566,483.17517
2026-03-06 21:22:11.297589,483.07913
2026-03-06 21:22:11.297859,0.57154286
2026-03-06 21:22:11.397572,482.98715
2026-03-06 21:22:11.397746,483.42044
2026-03-06 21:22:11.39806,0.57163185
2026-03-06 21:22:11.497023,483.0975
2026-03-06 21:22:11.497047,483.52264
2026-03-06 21:22:11.497066,482.99738
2026-03-06 21:22:11.497107,482.1778
2026-03-06 21:22:11.497148,483.5492
2026-03-06 21:22:11.497204,482.8073
2026-03-06 21:22:11.497343,483.0117
2026-03-06 21:22:11.497387,483.0873
2026-03-06 21:22:11.597424,482.93607
2026-03-06 21:22:11.597464,483.5022
2026-03-06 21:22:11.597482,483.42862
2026-03-06 21:22:11.597493,483.08936
2026-03-06 21:22:11.597509,483.1425
2026-03-06 21:22:11.597532,483.09344
2026-03-06 21:22:11.59756,483.42044
2026-03-06 21:22:11.597591,482.6622
2026-03-06 21:22:11.597622,483.09958
2026-03-06 21:22:11.597781,0.571615
2026-03-06 21:22:11.697275,483.30396
2026-03-06 21:22:11.697306,483.08322
2026-03-06 21:22:11.697325,483.40408
2026-03-06 21:22:11.69734,482.61108
2026-03-06 21:22:11.697371,482.86044
2026-03-06 21:22:11.697403,483.13022
2026-03-06 21:22:11.69781,0.57173634
2026-03-06 21:22:11.796998,483.05255
2026-03-06 21:22:11.79702,482.6213
2026-03-06 21:22:11.797027,482.61108
2026-03-06 21:22:11.797055,482.7746
2026-03-06 21:22:11.797141,482.91562
2026-03-06 21:22:11.797174,482.63358
2026-03-06 21:22:11.797474,484.37082
2026-03-06 21:22:11.797503,482.47415
2026-03-06 21:22:11.797853,0.5715152
2026-03-06 21:22:11.897953,483.1568
2026-03-06 21:22:11.897991,482.6438
2026-03-06 21:22:11.898034,483.9702
2026-03-06 21:22:11.898116,482.887
2026-03-06 21:22:11.898247,483.09958
2026-03-06 21:22:11.898328,482.86453
2026-03-06 21:22:11.898375,483.35504
2026-03-06 21:22:11.898425,482.9933
2026-03-06 21:22:11.898736,0.5716878
2026-03-06 21:22:11.998062,482.19415
2026-03-06 21:22:11.998091,482.79913
2026-03-06 21:22:11.998112,482.793
2026-03-06 21:22:11.998124,482.70715
2026-03-06 21:22:11.998146,482.66425
2026-03-06 21:22:11.998187,483.08118
2026-03-06 21:22:11.998221,483.46744
2026-03-06 21:22:11.998814,0.5713703
2026-03-06 21:22:12.098002,482.6397
2026-03-06 21:22:12.098064,482.94833
2026-03-06 21:22:12.098084,482.89926
2026-03-06 21:22:12.098105,483.1016
2026-03-06 21:22:12.098123,482.84818
2026-03-06 21:22:12.098133,482.7235
2026-03-06 21:22:12.098151,483.2038
2026-03-06 21:22:12.09818,483.06482
2026-03-06 21:22:12.098839,0.57166964
2026-03-06 21:22:12.202117,483.586
2026-03-06 21:22:12.202144,483.06277
2026-03-06 21:22:12.202167,483.1609
2026-03-06 21:22:12.20219,482.92584
2026-03-06 21:22:12.20222,483.42862
2026-03-06 21:22:12.202243,483.0321
2026-03-06 21:22:12.202268,483.28555
2026-03-06 21:22:12.202282,482.48642
2026-03-06 21:22:12.202296,483.01373
2026-03-06 21:22:12.202547,0.5718294
2026-03-06 21:22:12.301997,483.35913
2026-03-06 21:22:12.30203,483.56555
2026-03-06 21:22:12.302042,483.56146
2026-03-06 21:22:12.30205,483.2263
2026-03-06 21:22:12.302054,482.93198
2026-03-06 21:22:12.302067,482.74802
2026-03-06 21:22:12.302077,482.69284
2026-03-06 21:22:12.302103,483.15475
2026-03-06 21:22:12.302633,0.57182264
2026-03-06 21:22:12.40195,482.76846
2026-03-06 21:22:12.401994,482.44965
2026-03-06 21:22:12.402012,483.27942
2026-03-06 21:22:12.402028,482.93402
2026-03-06 21:22:12.402034,483.27124
2026-03-06 21:22:12.402059,483.24466
2026-03-06 21:22:12.402085,482.46597
2026-03-06 21:22:12.40211,483.28964
2026-03-06 21:22:12.402732,0.5717316
2026-03-06 21:22:12.502676,482.80118
2026-03-06 21:22:12.50272,483.6555
2026-03-06 21:22:12.502747,483.5206
2026-03-06 21:22:12.502789,482.99942
2026-03-06 21:22:12.502821,483.04028
2026-03-06 21:22:12.502853,483.16702
2026-03-06 21:22:12.503246,0.5715705
2026-03-06 21:22:12.602092,483.41022
2026-03-06 21:22:12.602124,482.96057
2026-03-06 21:22:12.602135,482.86862
2026-03-06 21:22:12.602141,483.24057
2026-03-06 21:22:12.602146,482.32904
2026-03-06 21:22:12.602168,482.89313
2026-03-06 21:22:12.602176,483.14658
2026-03-06 21:22:12.702334,483.58804
2026-03-06 21:22:12.702371,483.59213
2026-03-06 21:22:12.702393,484.02948
2026-03-06 21:22:12.702425,483.07913
2026-03-06 21:22:12.702465,483.08527
2026-03-06 21:22:12.702494,482.91357
2026-03-06 21:22:12.702544,483.4981
2026-03-06 21:22:12.702816,0.57183003
2026-03-06 21:22:12.802506,483.32028
2026-03-06 21:22:12.802537,483.1997
2026-03-06 21:22:12.802557,483.10568
2026-03-06 21:22:12.802568,482.82773
2026-03-06 21:22:12.802577,483.25897
2026-03-06 21:22:12.80259,483.0587
2026-03-06 21:22:12.802912,0.5717215
2026-03-06 21:22:12.903109,482.66425
2026-03-06 21:22:12.903143,483.66367
2026-03-06 21:22:12.903173,483.17313
2026-03-06 21:22:12.903191,483.3489
2026-03-06 21:22:12.903373,483.05664
2026-03-06 21:22:12.903438,483.41226
2026-03-06 21:22:12.903483,483.02597
2026-03-06 21:22:12.903519,0.57152534
2026-03-06 21:22:13.003148,482.43738
2026-03-06 21:22:13.003194,483.43884
2026-03-06 21:22:13.003204,482.75824
2026-03-06 21:22:13.003207,482.53137
2026-03-06 21:22:13.003212,482.9095
2026-03-06 21:22:13.003239,483.17108
2026-03-06 21:22:13.00327,482.81955
2026-03-06 21:22:13.003299,482.93607
2026-03-06 21:22:13.003385,483.23242
2026-03-06 21:22:13.00361,0.5716062
2026-03-06 21:22:13.102999,483.27124
2026-03-06 21:22:13.103033,482.9463
2026-03-06 21:22:13.103047,483.32642
2026-03-06 21:22:13.103091,482.68466
2026-03-06 21:22:13.103154,483.11795
2026-03-06 21:22:13.103638,0.5717438
2026-03-06 21:22:13.206896,482.65402
2026-03-06 21:22:13.206945,482.99124
2026-03-06 21:22:13.206967,483.30597
2026-03-06 21:22:13.206974,483.08322
2026-03-06 21:22:13.206993,483.1609
2026-03-06 21:22:13.207007,482.51913
2026-03-06 21:22:13.207022,483.21198
2026-03-06 21:22:13.207044,482.38626
2026-03-06 21:22:13.207081,483.2222
2026-03-06 21:22:13.20712,0.571522
2026-03-06 21:22:13.307138,482.63358
2026-03-06 21:22:13.30718,483.51038
2026-03-06 21:22:13.307207,482.6213
2026-03-06 21:22:13.307225,483.1425
2026-03-06 21:22:13.307256,483.20584
2026-03-06 21:22:13.307301,483.33255
2026-03-06 21:22:13.307344,482.84
2026-03-06 21:22:13.307367,483.18744
2026-03-06 21:22:13.30741,482.75006
2026-03-06 21:22:13.307696,0.5715152
2026-03-06 21:22:13.407584,482.9667
2026-03-06 21:22:13.407618,482.97693
2026-03-06 21:22:13.407641,483.11795
2026-03-06 21:22:13.407659,482.80118
2026-03-06 21:22:13.407677,483.10977
2026-03-06 21:22:13.407717,483.64935
2026-03-06 21:22:13.407761,482.95242
2026-03-06 21:22:13.407933,0.5716251
2026-03-06 21:22:13.507497,482.9054
2026-03-06 21:22:13.507533,483.0873
2026-03-06 21:22:13.507555,483.08118
2026-03-06 21:22:13.507562,483.8006
2026-03-06 21:22:13.507578,482.65607
2026-03-06 21:22:13.507589,483.06686
2026-03-06 21:22:13.607258,483.1159
2026-03-06 21:22:13.607291,483.51855
2026-03-06 21:22:13.607311,482.2759
2026-03-06 21:22:13.607326,483.32028
2026-03-06 21:22:13.607345,483.05255
2026-03-06 21:22:13.607399,482.62744
2026-03-06 21:22:13.607425,483.14658
2026-03-06 21:22:13.607445,483.3489
2026-03-06 21:22:13.607445,0.57167435
2026-03-06 21:22:13.60754,482.79095
2026-03-06 21:22:13.707774,482.68875
2026-03-06 21:22:13.707803,482.34335
2026-03-06 21:22:13.707824,483.40408
2026-03-06 21:22:13.70783,483.4225
2026-03-06 21:22:13.707847,483.32437
2026-03-06 21:22:13.707869,482.72964
2026-03-06 21:22:13.707889,483.33868
2026-03-06 21:22:13.707913,483.23038
2026-03-06 21:22:13.70796,483.11795
2026-03-06 21:22:13.708224,0.57153344
2026-03-06 21:22:13.807063,483.59213
2026-03-06 21:22:13.807097,482.9197
2026-03-06 21:22:13.807286,483.3714
2026-03-06 21:22:13.807313,482.35767
2026-03-06 21:22:13.807339,482.76233
2026-03-06 21:22:13.906974,482.7092
2026-03-06 21:22:13.907017,482.88086
2026-03-06 21:22:13.907046,483.12613
2026-03-06 21:22:13.90706,483.24466
2026-03-06 21:22:13.907103,483.06277
2026-03-06 21:22:13.907183,483.10364
2026-03-06 21:22:13.907353,0.5715402
2026-03-06 21:22:14.007239,483.59213
2026-03-06 21:22:14.007263,482.86044
2026-03-06 21:22:14.007272,482.67648
2026-03-06 21:22:14.007284,483.01987
2026-03-06 21:22:14.007306,483.50833
2026-03-06 21:22:14.007329,483.09958
2026-03-06 21:22:14.007352,483.32028
2026-03-06 21:22:14.007368,483.03415
2026-03-06 21:22:14.007828,0.5718314
2026-03-06 21:22:14.107072,482.78482
2026-03-06 21:22:14.107097,483.38364
2026-03-06 21:22:14.107106,483.02597
2026-03-06 21:22:14.107119,483.00555
2026-03-06 21:22:14.107141,483.25284
2026-03-06 21:22:14.1072,482.96466
2026-03-06 21:22:14.211214,483.00964
2026-03-06 21:22:14.211236,483.04846
2026-03-06 21:22:14.211257,483.866
2026-03-06 21:22:14.211266,482.67648
2026-03-06 21:22:14.211281,483.0546
2026-03-06 21:22:14.21132,483.3571
2026-03-06 21:22:14.211344,483.0771
2026-03-06 21:22:14.211366,482.97488
2026-03-06 21:22:14.211387,483.7597
2026-03-06 21:22:14.211537,0.5716393
2026-03-06 21:22:14.311334,482.89313
2026-03-06 21:22:14.311384,483.73315
2026-03-06 21:22:14.311412,483.14862
2026-03-06 21:22:14.311425,482.83386
2026-03-06 21:22:14.311446,482.93402
2026-03-06 21:22:14.311474,483.10364
2026-03-06 21:22:14.311509,483.02396
2026-03-06 21:22:14.311553,482.68466
2026-03-06 21:22:14.311556,0.57168514
2026-03-06 21:22:14.411236,482.96466
2026-03-06 21:22:14.411264,482.98102
2026-03-06 21:22:14.411275,482.4946
2026-03-06 21:22:14.411295,482.85022
2026-03-06 21:22:14.411325,483.38977
2026-03-06 21:22:14.411358,482.7235
2026-03-06 21:22:14.411801,0.57162446
2026-03-06 21:22:14.511516,482.5171
2026-03-06 21:22:14.51154,483.0362
2026-03-06 21:22:14.51156,483.64117
2026-03-06 21:22:14.511634,482.85022
2026-03-06 21:22:14.511659,483.26306
2026-03-06 21:22:14.511681,482.9708
2026-03-06 21:22:14.511708,483.5206
2026-03-06 21:22:14.511938,0.57164806
2026-03-06 21:22:14.611149,483.353
2026-03-06 21:22:14.611182,483.353
2026-03-06 21:22:14.6112,482.8584
2026-03-06 21:22:14.611211,482.7378
2026-03-06 21:22:14.611279,482.59882
2026-03-06 21:22:14.611361,482.92993
2026-03-06 21:22:14.711267,483.56964
2026-03-06 21:22:14.711297,482.65198
2026-03-06 21:22:14.711323,482.8768
2026-03-06 21:22:14.71133,483.60846
2026-03-06 21:22:14.711347,482.96057
2026-03-06 21:22:14.711355,482.7787
2026-03-06 21:22:14.711375,483.3755
2026-03-06 21:22:14.711405,483.0035
2026-03-06 21:22:14.711797,0.571824
2026-03-06 21:22:14.811357,483.33868
2026-03-06 21:22:14.811391,483.09958
2026-03-06 21:22:14.811414,483.55328
2026-03-06 21:22:14.811427,482.85226
2026-03-06 21:22:14.811787,0.5718186
2026-03-06 21:22:14.912391,483.66977
2026-03-06 21:22:14.912501,483.12408
2026-03-06 21:22:14.912527,482.70715
2026-03-06 21:22:14.912576,483.52264
2026-03-06 21:22:14.912828,0.57185704
2026-03-06 21:22:15.012022,483.58804
2026-03-06 21:22:15.012047,483.04437
2026-03-06 21:22:15.012066,482.96875
2026-03-06 21:22:15.012073,483.41022
2026-03-06 21:22:15.012087,482.6949
2026-03-06 21:22:15.012091,483.12204
2026-03-06 21:22:15.012251,483.40613
2026-03-06 21:22:15.012266,482.99124
2026-03-06 21:22:15.012287,482.95447
2026-03-06 21:22:15.013053,0.5717701
2026-03-06 21:22:15.111979,482.6397
2026-03-06 21:22:15.112003,483.2917
2026-03-06 21:22:15.112055,483.33255
2026-03-06 21:22:15.112135,483.20175
2026-03-06 21:22:15.112183,482.80118
2026-03-06 21:22:15.215857,483.028
2026-03-06 21:22:15.215885,483.31213
2026-03-06 21:22:15.215897,482.7378
2026-03-06 21:22:15.215922,483.1159
2026-03-06 21:22:15.215949,482.82977
2026-03-06 21:22:15.215976,483.37958
2026-03-06 21:22:15.215989,483.17108
2026-03-06 21:22:15.216021,482.80933
2026-03-06 21:22:15.21604,0.5716453
2026-03-06 21:22:15.315883,483.0362
2026-03-06 21:22:15.315956,483.1016
2026-03-06 21:22:15.315976,482.43942
2026-03-06 21:22:15.316035,483.13022
2026-03-06 21:22:15.3161,483.40817
2026-03-06 21:22:15.316202,483.8047
2026-03-06 21:22:15.316374,0.57164806
2026-03-06 21:22:15.41614,483.0975
2026-03-06 21:22:15.416174,482.95038
2026-03-06 21:22:15.41619,482.9197
2026-03-06 21:22:15.416228,483.28555
2026-03-06 21:22:15.416256,482.97693
2026-03-06 21:22:15.416291,483.41022
2026-03-06 21:22:15.416321,483.07913
2026-03-06 21:22:15.416343,483.2733
2026-03-06 21:22:15.4164,0.57166827
2026-03-06 21:22:15.516395,482.93607
2026-03-06 21:22:15.516421,482.80933
2026-03-06 21:22:15.51644,483.04642
2026-03-06 21:22:15.516447,482.77255
2026-03-06 21:22:15.516489,483.5676
2026-03-06 21:22:15.516513,483.1609
2026-03-06 21:22:15.516529,483.2222
2026-03-06 21:22:15.516551,483.42453
2026-03-06 21:22:15.516576,483.3816
2026-03-06 21:22:15.516793,0.571615
2026-03-06 21:22:15.616388,483.07504
2026-03-06 21:22:15.616433,483.06482
2026-03-06 21:22:15.616469,482.8073
2026-03-06 21:22:15.616487,482.92584
2026-03-06 21:22:15.616496,483.3571
2026-03-06 21:22:15.616512,483.13226
2026-03-06 21:22:15.616522,482.95038
2026-03-06 21:22:15.616817,0.5716575
2026-03-06 21:22:15.716405,483.12408
2026-03-06 21:22:15.716466,483.73517
2026-03-06 21:22:15.716493,482.9197
2026-03-06 21:22:15.716524,482.8727
2026-03-06 21:22:15.716562,482.79504
2026-03-06 21:22:15.716617,483.02597
2026-03-06 21:22:15.716662,482.98102
2026-03-06 21:22:15.716713,482.80527
2026-03-06 21:22:15.716767,483.31824
2026-03-06 21:22:15.716954,0.571677
2026-03-06 21:22:15.816223,483.64322
2026-03-06 21:22:15.816271,482.5559
2026-03-06 21:22:15.816289,483.46335
2026-03-06 21:22:15.816292,483.24466
2026-03-06 21:22:15.81631,482.68057
2026-03-06 21:22:15.816316,483.5901
2026-03-06 21:22:15.816356,483.32437
2026-03-06 21:22:15.81639,482.81342
2026-03-06 21:22:15.816419,483.22833
2026-03-06 21:22:15.816969,0.5717114
2026-03-06 21:22:15.91616,482.96262
2026-03-06 21:22:15.916199,483.60028
2026-03-06 21:22:15.916232,483.09344
2026-03-06 21:22:15.916282,483.31213
2026-03-06 21:22:15.916323,483.40817
2026-03-06 21:22:15.916367,483.36526
2026-03-06 21:22:16.015797,483.1425
2026-03-06 21:22:16.015837,483.35504
2026-03-06 21:22:16.015862,483.03415
2026-03-06 21:22:16.015874,483.0219
2026-03-06 21:22:16.015882,482.9381
2026-03-06 21:22:16.015904,483.29987
2026-03-06 21:22:16.015916,483.03006
2026-03-06 21:22:16.015931,482.7971
2026-03-06 21:22:16.015943,482.6295
2026-03-06 21:22:16.016329,0.5716831
2026-03-06 21:22:16.116198,482.9892
2026-03-06 21:22:16.116221,483.30396
2026-03-06 21:22:16.11624,483.0546
2026-03-06 21:22:16.116249,482.38422
2026-03-06 21:22:16.116267,483.77606
2026-03-06 21:22:16.116278,482.76437
2026-03-06 21:22:16.116299,483.2733
2026-03-06 21:22:16.116325,483.24875
2026-03-06 21:22:16.116344,483.5492
2026-03-06 21:22:16.116379,0.5716541
2026-03-06 21:22:16.220016,483.14453
2026-03-06 21:22:16.220046,483.20175
2026-03-06 21:22:16.220065,483.4368
2026-03-06 21:22:16.220095,482.607
2026-03-06 21:22:16.220118,482.92993
2026-03-06 21:22:16.220133,482.82977
2026-03-06 21:22:16.220147,482.9422
2026-03-06 21:22:16.22018,483.3162
2026-03-06 21:22:16.220197,483.1016
2026-03-06 21:22:16.220308,0.57168376
2026-03-06 21:22:16.320076,483.72498
2026-03-06 21:22:16.32011,482.64584
2026-03-06 21:22:16.320126,482.9851
2026-03-06 21:22:16.320134,483.1384
2026-03-06 21:22:16.320143,483.073
2026-03-06 21:22:16.320155,482.2289
2026-03-06 21:22:16.320166,483.35095
2026-03-06 21:22:16.320186,482.84613
2026-03-06 21:22:16.320206,482.56204
2026-03-06 21:22:16.320682,0.5718752
2026-03-06 21:22:16.420238,483.00555
2026-03-06 21:22:16.420267,482.85226
2026-03-06 21:22:16.420286,483.29373
2026-03-06 21:22:16.420291,482.48233
2026-03-06 21:22:16.420309,483.53284
2026-03-06 21:22:16.420329,483.50424
2026-03-06 21:22:16.420351,483.5308
2026-03-06 21:22:16.420366,483.00964
2026-03-06 21:22:16.520181,483.27942
2026-03-06 21:22:16.520286,483.21606
2026-03-06 21:22:16.520831,0.5717283
2026-03-06 21:22:16.619739,482.7705
2026-03-06 21:22:16.619776,482.91153
2026-03-06 21:22:16.619794,483.5165
2026-03-06 21:22:16.619841,482.81546
2026-03-06 21:22:16.619904,483.4327
2026-03-06 21:22:16.720469,482.94424
2026-03-06 21:22:16.720523,482.85022
2026-03-06 21:22:16.720537,483.25897
2026-03-06 21:22:16.720596,483.18744
2026-03-06 21:22:16.720642,483.20993
2026-03-06 21:22:16.720651,483.49606
2026-03-06 21:22:16.720699,482.58658
2026-03-06 21:22:16.72071,483.1568
2026-03-06 21:22:16.720746,482.7889
2026-03-06 21:22:16.721004,0.5716177
2026-03-06 21:22:16.820037,483.17313
2026-03-06 21:22:16.82007,483.1609
2026-03-06 21:22:16.820132,483.2692
2026-03-06 21:22:16.820217,482.68875
2026-03-06 21:22:16.820281,483.68
2026-03-06 21:22:16.920914,483.2733
2026-03-06 21:22:16.920951,483.73517
2026-03-06 21:22:16.920971,483.2181
2026-03-06 21:22:16.921018,482.58862
2026-03-06 21:22:16.921031,483.29578
2026-03-06 21:22:16.921041,483.43066
2026-03-06 21:22:16.921049,482.88086
2026-03-06 21:22:16.92134,0.57172626
2026-03-06 21:22:17.021648,482.887
2026-03-06 21:22:17.021804,482.93198
2026-03-06 21:22:17.02196,483.2263
2026-03-06 21:22:17.022061,483.1609
2026-03-06 21:22:17.022258,0.5715988
2026-03-06 21:22:17.120916,482.9054
2026-03-06 21:22:17.120952,483.5165
2026-03-06 21:22:17.120967,483.5165
2026-03-06 21:22:17.120979,483.1425
2026-03-06 21:22:17.120992,483.08322
2026-03-06 21:22:17.121004,482.65808
2026-03-06 21:22:17.121024,483.08936
2026-03-06 21:22:17.121043,482.78278
2026-03-06 21:22:17.225398,482.43533
2026-03-06 21:22:17.225471,483.18335
2026-03-06 21:22:17.225539,483.09958
2026-03-06 21:22:17.225607,482.92175
2026-03-06 21:22:17.225667,483.04233
2026-03-06 21:22:17.225732,483.2508
2026-03-06 21:22:17.225795,483.48175
2026-03-06 21:22:17.225872,483.10977
2026-03-06 21:22:17.225912,483.25693
2026-03-06 21:22:17.225945,0.5714498
2026-03-06 21:22:17.324968,482.8625
2026-03-06 21:22:17.325006,483.21606
2026-03-06 21:22:17.325083,483.43066
2026-03-06 21:22:17.325116,482.70102
2026-03-06 21:22:17.325151,482.84613
2026-03-06 21:22:17.325284,483.12
2026-03-06 21:22:17.325478,483.25897
2026-03-06 21:22:17.42669,482.70102
2026-03-06 21:22:17.426808,483.28964
2026-03-06 21:22:17.426815,0.5715375
2026-03-06 21:22:17.426973,483.8047
2026-03-06 21:22:17.427129,482.84204
2026-03-06 21:22:17.427291,482.59268
2026-03-06 21:22:17.427319,483.47153
2026-03-06 21:22:17.427354,482.84204
2026-03-06 21:22:17.427486,483.69226
2026-03-06 21:22:17.427515,482.83182
2026-03-06 21:22:17.525409,483.25897
2026-03-06 21:22:17.525457,483.07504
2026-03-06 21:22:17.525466,483.0587
2026-03-06 21:22:17.525494,482.45374
2026-03-06 21:22:17.525529,482.89517
2026-03-06 21:22:17.525614,483.32028
2026-03-06 21:22:17.525758,483.19357
2026-03-06 21:22:17.62495,482.9933
2026-03-06 21:22:17.625011,0.5716339
2026-03-06 21:22:17.62503,482.98715
2026-03-06 21:22:17.62509,483.9784
2026-03-06 21:22:17.625177,482.9851
2026-03-06 21:22:17.62541,482.67853
2026-03-06 21:22:17.625477,482.99124
2026-03-06 21:22:17.625525,483.46335
2026-03-06 21:22:17.625615,483.34073
2026-03-06 21:22:17.625656,483.62277
2026-03-06 21:22:17.72494,482.7133
2026-03-06 21:22:17.72497,482.8073
2026-03-06 21:22:17.72499,483.11795
2026-03-06 21:22:17.725001,482.25137
2026-03-06 21:22:17.72502,483.073
2026-03-06 21:22:17.725036,483.17722
2026-03-06 21:22:17.725057,483.63913
2026-03-06 21:22:17.725083,483.50424
2026-03-06 21:22:17.725102,483.29578
2026-03-06 21:22:17.725404,0.57154155
2026-03-06 21:22:17.825125,483.16702
2026-03-06 21:22:17.825202,482.98715
2026-03-06 21:22:17.825241,482.80322
2026-03-06 21:22:17.825275,482.80322
2026-03-06 21:22:17.825303,483.07095
2026-03-06 21:22:17.825312,483.1629
2026-03-06 21:22:17.825322,483.2733
2026-03-06 21:22:17.82533,482.92993
2026-03-06 21:22:17.825341,483.68408
2026-03-06 21:22:17.825514,0.57169116
2026-03-06 21:22:17.925884,482.75415
2026-03-06 21:22:17.925936,483.4572
2026-03-06 21:22:17.925974,0.571555
2026-03-06 21:22:17.926037,482.6663
2026-03-06 21:22:17.926093,483.28146
2026-03-06 21:22:17.926143,483.3714
2026-03-06 21:22:18.026497,483.09344
2026-03-06 21:22:18.026519,483.32642
2026-03-06 21:22:18.026545,482.93402
2026-03-06 21:22:18.02655,482.92175
2026-03-06 21:22:18.026556,482.9422
2026-03-06 21:22:18.026568,483.44907
